Identifier,StructureData,,,,,
Entry ID,Collection Temperature,Detector,Collection Date,Diffraction Source General Class,Diffraction Source Make, Model or Name,
"2FCZ","100","CCD","2004-12-01","SYNCHROTRON","SLS BEAMLINE X06SA"
"2FD0","100","CCD","2005-11-10","SYNCHROTRON","SLS BEAMLINE X06SA"
"1ZHO","100","CCD",,"SYNCHROTRON","MPG/DESY, HAMBURG BEAMLINE BW6"
"1ZSE","298","CCD","2001-11-26","SYNCHROTRON","SRS BEAMLINE PX14.1"
"2B2D","298","CCD","2003-05-10","SYNCHROTRON","SRS BEAMLINE PX14.2"
"2B2E","298","CCD","2003-05-10","SYNCHROTRON","SRS BEAMLINE PX14.2"
"2B2G","298","CCD","2001-11-26","SYNCHROTRON","SRS BEAMLINE PX14.1"
"2CKY","100","CCD",,"SYNCHROTRON","SLS BEAMLINE X06SA"
"2DB3","100","CCD","2002-02-22","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
,,"CCD","2003-02-01","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"2F4S","100",,"2002-06-01","SYNCHROTRON","ESRF BEAMLINE ID29"
"2F4T","100",,"2002-06-01","SYNCHROTRON","ESRF BEAMLINE ID29"
"2F4U","100",,"2002-06-01","ROTATING ANODE","RIGAKU RU300"
"2G8F","95","IMAGE PLATE","2005-03-09","ROTATING ANODE","RIGAKU"
"2G8H","95","IMAGE PLATE","2005-01-01","ROTATING ANODE","RIGAKU"
"2G8I","95","IMAGE PLATE","2005-03-30","ROTATING ANODE","RIGAKU"
"2G8K","95","IMAGE PLATE","2005-09-14","ROTATING ANODE","RIGAKU"
"2G8U","95","IMAGE PLATE","2005-06-06","ROTATING ANODE","RIGAKU"
"2G8V","95","IMAGE PLATE","2005-03-10","ROTATING ANODE","RIGAKU"
"2G8W","95","IMAGE PLATE","2005-03-07","ROTATING ANODE","RIGAKU"
"2GM0"
"2G92","120","CCD","2004-11-09","SYNCHROTRON","APS BEAMLINE 5ID-B"
"2FTC"
"2G1W"
"2GBH"
"2AO5","100","IMAGE PLATE","2002-09-15","SYNCHROTRON","PHOTON FACTORY BEAMLINE BL-6B"
"2AU4"
"2BNY","287","IMAGE PLATE","2001-09-01","SYNCHROTRON","MAX II BEAMLINE I711"
"2BQ5","100","CCD","2003-02-01","SYNCHROTRON","MAX II BEAMLINE I711"
"2BS0","100","CCD","2003-04-01","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"2BS1","100","CCD","2004-02-01","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"2FK6","100","CCD","2005-02-06","SYNCHROTRON","ESRF BEAMLINE BM30A"
"2F4X"
"2F88"
"2FZ2",100,"CCD","1998-12-11","SYNCHROTRON","ALS BEAMLINE 5.0.2"
,100,"CCD","1999-11-20","SYNCHROTRON","ALS BEAMLINE 5.0.2"

"1ZFT","100","CCD","2004-11-29","SYNCHROTRON","CHESS BEAMLINE A1"
"1ZFV","100","CCD","2004-11-29","SYNCHROTRON","CHESS BEAMLINE A1"
"1ZFX","100","CCD","2004-11-30","SYNCHROTRON","CHESS BEAMLINE A1"
"2BCY","83","CCD","2005-05-05","SYNCHROTRON","CHESS BEAMLINE A1"
"2BCZ","83","CCD","2005-05-05","SYNCHROTRON","CHESS BEAMLINE A1"
"2FGP","83","CCD","2005-05-05","SYNCHROTRON","CHESS BEAMLINE A1"
"2FQN","100","CCD","2004-12-04","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"2C06"
"2AWE"
"2EZ6","100","CCD","2005-07-02","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YXP","120","CCD","2004-12-13","SYNCHROTRON","SLS BEAMLINE X06SA"
"1ZCI","100","CCD","2005-03-11","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"1YN1"
"1YN2"
"2B3J","100","CCD","2005-03-20","SYNCHROTRON","NSLS BEAMLINE X25"
,,"CCD","2005-03-20","SYNCHROTRON","NSLS BEAMLINE X25"
"2B6G"
"2B7G"
"2ES5"
"2ESE"
"2F8K","100","IMAGE PLATE","2005-07-20","ROTATING ANODE","RIGAKU MICROMAX-002"
"1YTY","100","IMAGE PLATE","2004-10-28","SYNCHROTRON","APS BEAMLINE 19-BM"
"1ZH5",100,"CCD","2005-02-16","SYNCHROTRON","NSLS BEAMLINE X25"
,,"CCD","2005-01-26","SYNCHROTRON","NSLS BEAMLINE X25"

"2AWQ"
"2ERR"
"2C4Y","278","CCD","1999-06-16","SYNCHROTRON","ESRF BEAMLINE ID14-3"
"2C4Z","278","CCD","1999-06-16","SYNCHROTRON","ESRF BEAMLINE ID14-3"
"2C50","278","IMAGE PLATE","1999-12-07","SYNCHROTRON","MAX II BEAMLINE I711"
"2C51","278","CCD","2000-12-03","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"2EUY"
"2A1R","100","CCD","2004-10-30","SYNCHROTRON","ESRF BEAMLINE ID29"
"2BE0","110","CCD","2004-02-13","SYNCHROTRON","ESRF BEAMLINE ID14-2"
"2BEE","110","CCD","2003-09-15","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"2ESI","110",,,"SYNCHROTRON","ESRF BEAMLINE ID29"
"2ESJ",,,,"SYNCHROTRON","ESRF BEAMLINE ID29"
"1YG3"
"1YG4"
"2AB4","200","CCD","2003-03-07","SYNCHROTRON","APS BEAMLINE 14-BM-C"
"2ET3","110","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID29"
"2ET4","110","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID29"
"2ET5","110","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID29"
"2ET8","110","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID29"
"2B63","100","CCD","2005-01-22","SYNCHROTRON","SLS BEAMLINE X06SA"
"2D3O","100","CCD","2004-07-13","SYNCHROTRON","SLS BEAMLINE X06SA"
"1VQ4",,"CCD","2004-08-03","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQ5",,"CCD","2004-10-02","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQ6",,"CCD","2004-03-05","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQ7",,"CCD","2004-03-16","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQ8",,"CCD","2004-07-10","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQ9",,"CCD","2004-07-10","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQK",,"CCD","2004-07-23","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQL",,"CCD","2004-08-08","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQM",,"CCD","2004-08-08","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQN",,"CCD","2004-10-29","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQO",,"CCD","2004-10-29","SYNCHROTRON","NSLS BEAMLINE X25"
"1VQP",,"CCD","2004-04-24","SYNCHROTRON","NSLS BEAMLINE X25"
"1X9C","100","CCD","2004-07-24","SYNCHROTRON","CHESS BEAMLINE A1"
"1X9K","100","CCD","2002-07-17","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YYK","100","CCD","2003-12-14","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YYO","100","CCD","2003-12-15","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YYW",,"CCD","2003-12-14","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YZ9","100","CCD","2004-08-09","SYNCHROTRON","APS BEAMLINE 22-ID"
"1Y3O","90","CCD","2004-11-05","SYNCHROTRON","SLS BEAMLINE X06SA"
"1Y3S","90","CCD","2004-11-05","SYNCHROTRON","SLS BEAMLINE X06SA"
"2C4Q","278","CCD","1999-06-16","SYNCHROTRON","ESRF BEAMLINE ID14-3"
"2A9X"
"2D17"
"2D18"
"2D19"
"2D1A"
"2D1B"
"2D2K","100","IMAGE PLATE","2005-03-17","ROTATING ANODE","RIGAKU RUH2R"
"2D2L","100","IMAGE PLATE","2005-05-10","ROTATING ANODE","RIGAKU RUH2R"
"1ZEV",100,"CCD","2004-07-25","SYNCHROTRON","ALS BEAMLINE 8.2.1"
,100,"CCD","2004-04-05","SYNCHROTRON","ALS BEAMLINE 8.2.2"

"2B8R","100","CCD","2001-04-20","SYNCHROTRON","ESRF BEAMLINE BM30A"
"2B8S","100","CCD","2001-06-04","SYNCHROTRON","ESRF BEAMLINE BM30A"
"2C4R","100","CCD",,"SYNCHROTRON","ALS"
"1XP7","90","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID14-1"
"1XPE","90","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1XPF","90","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1YY0","100","IMAGE PLATE","2003-05-18","ROTATING ANODE","RIGAKU"
"1YZD","100","IMAGE PLATE","2004-02-24","ROTATING ANODE","RIGAKU"
"1Z79","100","IMAGE PLATE","2003-02-14","ROTATING ANODE","RIGAKU"
"1Z7F","100","IMAGE PLATE","2004-02-14","ROTATING ANODE","RIGAKU"
"2BX2","100","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID23-1"
"2C0B","100","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID23-1"
"1OB5","100","CCD","2002-04-04","SYNCHROTRON","EMBL/DESY, HAMBURG BEAMLINE X13"
"2ASB",,"CCD","2004-09-24","SYNCHROTRON","SRS BEAMLINE PX14.2"
"2ATW",,"IMAGE PLATE","2004-10-25","ROTATING ANODE","OTHER"
"2AZ0","93","CCD","2005-07-15","SYNCHROTRON","SSRL BEAMLINE BL11-1"
"2AZ2","93","CCD","2005-07-15","SYNCHROTRON","SSRL BEAMLINE BL11-1"
"2AD9"
"2ADB"
"2ADC"
"2A43","110","CCD","2003-11-24","SYNCHROTRON","APS BEAMLINE 5ID-B"
"1ZX7","103","IMAGE PLATE","2002-10-31","ROTATING ANODE","RIGAKU"
"1ZZ5","103","CCD","2005-03-30","SYNCHROTRON","APS BEAMLINE 14-BM-C"
"2A04","103","IMAGE PLATE","2002-12-10","ROTATING ANODE","RIGAKU"
"2A64","100","IMAGE PLATE","2003-07-01","ROTATING ANODE","RIGAKU RU200"
,,"CCD","2004-07-04","SYNCHROTRON","SSRL BEAMLINE BL9-2"
"2CSX","100","CCD","2004-12-07","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"2CT8","100","CCD","2004-12-07","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"2BTE","100","CCD","2003-09-06","SYNCHROTRON","ESRF BEAMLINE ID14-2"
"2BYT","100","CCD","2003-04-16","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1WZ2","173","CCD",,"SYNCHROTRON","SPRING-8 BEAMLINE BL26B1"
"2A2E","100","CCD","2004-11-11","SYNCHROTRON","APS BEAMLINE 5ID-B"
,,"CCD","2004-11-11","SYNCHROTRON","APS BEAMLINE 5ID-B"
,,"CCD","2004-11-11","SYNCHROTRON","APS BEAMLINE 5ID-B"
,,"CCD","2004-11-11","SYNCHROTRON","APS BEAMLINE 5ID-B"
"1WPU","298","CCD","2004-02-07","SYNCHROTRON","PHOTON FACTORY BEAMLINE AR-NW12A"
"1WRQ","298","CCD","2004-02-12","SYNCHROTRON","PHOTON FACTORY BEAMLINE AR-NW12A"
"1ZZN","100","CCD","2004-06-29","SYNCHROTRON","NSLS BEAMLINE X25"
"2AAR",,"CCD","2005-04-10","SYNCHROTRON","APS BEAMLINE 19-ID"
"2BU1","287","CCD","1998-08-28","SYNCHROTRON","SRS BEAMLINE PX9.6"
"2A0P","128","IMAGE PLATE","1997-05-30","ROTATING ANODE","RIGAKU"
"1ZL3","100","CCD","2002-03-07","SYNCHROTRON","ALS BEAMLINE 5.0.1"
"2ADT"
"1YSV"
"1U3K"
"1ZBI","100","CCD","2004-08-17","SYNCHROTRON","APS BEAMLINE 22-ID"
"1ZBL","100","CCD","2004-10-20","SYNCHROTRON","APS BEAMLINE 22-ID"
"1YSH"
"1Z58",100,"CCD","2002-04-15","SYNCHROTRON","APS BEAMLINE 19-ID"
,,,,"SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1Z2J"
"1Z43","100",,,"SYNCHROTRON","MAX II BEAMLINE I711"
"1ZN0"
"1ZN1"
"1ZO1"
"1ZO3"
"1YRJ","100","CCD","2004-10-30","SYNCHROTRON","APS BEAMLINE 14-ID-B"
"1YVP","113","CCD","2004-08-24","SYNCHROTRON","NSLS BEAMLINE X25"
"1ZC5"
"1ZJW","100","CCD","2004-07-04","SYNCHROTRON","SSRL BEAMLINE BL9-1"
"1X18"
"1X1L"
"1YHQ","100","CCD","2004-10-09","SYNCHROTRON","NSLS BEAMLINE X25"
"1YI2","100","CCD","2004-06-05","SYNCHROTRON","NSLS BEAMLINE X25"
"1YIJ","100","CCD","2004-04-30","SYNCHROTRON","NSLS BEAMLINE X25"
"1YIT","100","CCD","2004-03-17","SYNCHROTRON","NSLS BEAMLINE X25"
"1YJ9","100","CCD","2003-12-14","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1YJN","100","CCD","2004-03-18","SYNCHROTRON","NSLS BEAMLINE X25"
"1YJW","100","CCD","2004-10-09","SYNCHROTRON","NSLS BEAMLINE X25"
"1Z30"
"1ZE2",,,,"SYNCHROTRON","APS BEAMLINE 14-BM-C"
,,,,"SYNCHROTRON","APS BEAMLINE 19-ID"
"1ZBN"
"1ZC8"
"1U63","100","CCD","2003-12-20","SYNCHROTRON","MPG/DESY, HAMBURG BEAMLINE BW6"
"1WWF"
"1WWG"
"1XV6"
"1YTU","100","IMAGE PLATE","2005-01-28","SYNCHROTRON","NSLS BEAMLINE X26C"
"2BGG","100","CCD","2004-12-01","SYNCHROTRON","ESRF BEAMLINE ID14-1"
"2BH2","100","CCD","2003-11-19","SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1WWD"
"1WWE"
"1Y39","200","CCD","2004-05-08","SYNCHROTRON","SRS BEAMLINE PX9.6"
"1Z31"
"1WMQ","298","CCD","2004-06-13","SYNCHROTRON","PHOTON FACTORY BEAMLINE AR-NW12A"
"1YMO"
"2BJ6","100","CCD","1999-11-25","SYNCHROTRON","ESRF BEAMLINE BM30A"
"1TBK"
"1XBP",95,"CCD","2001-11-14","SYNCHROTRON","ESRF BEAMLINE ID14-4"
,,"CCD","2001-12-03","SYNCHROTRON","APS BEAMLINE 19-ID"
"1Y69","100","CCD","2004-04-14","SYNCHROTRON","SLS BEAMLINE X06SA"
"1YKQ","100","CCD","2004-06-13","SYNCHROTRON","NSLS BEAMLINE X25"
"1YKV","100","CCD","2002-10-03","SYNCHROTRON","APS BEAMLINE 14-BM-D"
"1YLS","100","CCD","2004-03-23","SYNCHROTRON","NSLS BEAMLINE X25"
"1XWP"
"1XWU"
"1XPO","100","CCD",,"SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1YNC"
"1YNE"
"1YNG"
"1XJR","100","CCD","2004-05-05","SYNCHROTRON","SSRL BEAMLINE BL9-1"
"1YLG"
"1WSU","100","CCD","2003-06-03","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"1XOK",100,"CCD","2003-08-10","SYNCHROTRON","APS BEAMLINE 19-ID"
,100,"CCD","2003-08-10","SYNCHROTRON","APS BEAMLINE 19-ID"

"1Y1W",,,,"SYNCHROTRON","SLS BEAMLINE X06SA"
"1Y77"
"1TUT"
"1XSG"
"1XSH"
"1XST"
"1XSU"
"1Y1Y",,,,"SYNCHROTRON","SLS BEAMLINE X06SA"
"1Y26",100,"CCD","2004-09-20","SYNCHROTRON","NSLS BEAMLINE X25"
,,"IMAGE PLATE","2004-11-08","ROTATING ANODE","RIGAKU"
"1Y27","100","CCD","2004-10-06","SYNCHROTRON","NSLS BEAMLINE X25"
"1WVD","120","IMAGE PLATE","2000-07-10","ROTATING ANODE","ENRAF-NONIUS"
"1Y0Q","100","CCD","2003-08-25","SYNCHROTRON","APS BEAMLINE 8-BM"
"1Y6S","100","IMAGE PLATE",,"ROTATING ANODE","ENRAF-NONIUS"
"1Y6T","100","IMAGE PLATE",,"ROTATING ANODE","ENRAF-NONIUS"
"1Y73","100","IMAGE PLATE",,"ROTATING ANODE","ENRAF-NONIUS"
"1Y90","120","IMAGE PLATE",,"ROTATING ANODE","ENRAF-NONIUS"
"1Y95","293","IMAGE PLATE","1999-04-23","ROTATING ANODE","ENRAF-NONIUS"
"1Y99","110","IMAGE PLATE","1999-05-19","SYNCHROTRON","LURE BEAMLINE DW32"
"1XMO","100","CCD","2003-11-01","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1XMQ","100","CCD","2003-11-16","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1XNQ","100","CCD","2003-04-01","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1XNR","100","CCD","2003-04-20","SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1U1Y","298","CCD","2000-05-12","SYNCHROTRON","SRS BEAMLINE PX14.1"
"1U0B","100","CCD","2004-01-24","SYNCHROTRON","NSLS BEAMLINE X8C"
"1XHP"
"1R9S","100","CCD","2003-02-21","SYNCHROTRON","SSRL BEAMLINE BL11-1"
"1R9T","100","CCD","2003-02-21","SYNCHROTRON","SSRL BEAMLINE BL11-1"
"1SYZ"
"1X8W","100","CCD","2002-10-30","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1XV0"
"1U6P"
"1XPR","100","CCD",,"SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1XPU","100","CCD",,"SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1U9S","100","CCD","2003-11-25","SYNCHROTRON","APS BEAMLINE 5ID-B"
"1R4H"
"1TXS"
"1TJZ"
"1TRJ"
"1W2B","100","CCD","2001-09-06","SYNCHROTRON","ESRF BEAMLINE BM1A"
"1S2F"
"1S34"
"1WNE","100","CCD","2003-11-03","SYNCHROTRON","ESRF BEAMLINE ID13"
"1SZ1","100","CCD",,"SYNCHROTRON","CHESS BEAMLINE A1"
"1T28"
"1TFW","100","CCD",,"SYNCHROTRON","NSLS BEAMLINE X25"
"1TFY","100","CCD",,"SYNCHROTRON","NSLS BEAMLINE X25"
"1U6B","100","CCD","2003-07-20","SYNCHROTRON","NSLS BEAMLINE X25"
"1VFG","100","IMAGE PLATE","2003-12-09","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"1SM1","90","CCD","2001-11-14","SYNCHROTRON","APS BEAMLINE 19-ID"
"1T4X"
"1T0K","93","CCD","2001-06-06","SYNCHROTRON","SSRL BEAMLINE BL9-2"
"1S9L"
"1WKS"
"1S72","100","IMAGE PLATE","2000-02-25","SYNCHROTRON","NSLS BEAMLINE X25"
,,"CCD","2000-04-01","SYNCHROTRON","APS BEAMLINE 19-ID"
"1T0D","103","IMAGE PLATE","2003-06-14","ROTATING ANODE","RIGAKU"
"1T0E","103","IMAGE PLATE","2003-01-07","ROTATING ANODE","RIGAKU"
"1T1M"
"1T1O"
"1RLG","263","IMAGE PLATE","2003-04-16","SYNCHROTRON","SSRL BEAMLINE BL11-1"
"1T2R"
"1T4L"
"1OB2","100","IMAGE PLATE","1996-06-11","SYNCHROTRON","SRS BEAMLINE PX9.6"
"1R7W"
"1R7Z"
"1S03",,,,"SYNCHROTRON","NSLS BEAMLINE X25"
,,,,"SYNCHROTRON","NSLS BEAMLINE X25"
,,,,"SYNCHROTRON","NSLS BEAMLINE X25"
"1SI3","100","CCD","2003-10-18","SYNCHROTRON","APS BEAMLINE 19-BM"
"1ROQ"
"1SA9","298","IMAGE PLATE","1995-04-03","ROTATING ANODE","RIGAKU"
"1SAQ","298","IMAGE PLATE","1995-04-03","ROTATING ANODE","RIGAKU"
"1SDS","100","CCD","2003-07-25","SYNCHROTRON","ALS BEAMLINE 5.0.1"
,,"CCD","2003-10-25","SYNCHROTRON","ALS BEAMLINE 5.0.2"
"1SJ3","80","CCD","2003-03-29","SYNCHROTRON","ALS BEAMLINE 8.2.1"
"1SJ4","80","CCD","2003-05-08","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1SJF","80","CCD","2003-03-30","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1VBX","80","CCD","2003-03-30","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1VBY","80","CCD","2003-02-07","SYNCHROTRON","ALS BEAMLINE 8.2.1"
"1VBZ","80","CCD","2003-02-13","SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1VC0","80","CCD","2003-01-30","SYNCHROTRON","ALS BEAMLINE 8.2.1"
"1VC5","80","CCD","2003-03-30","SYNCHROTRON","ALS BEAMLINE 8.2.1"
"1VC6","80","CCD","2003-07-01","SYNCHROTRON","ALS BEAMLINE 8.2.2"
"1RKJ"
"1RY1"
"1SZY"
"1S9S"
"1SY4"
"1RC7","100","CCD","2003-07-05","SYNCHROTRON","APS BEAMLINE 22-ID"
"1Q8N"
"1RFR"
"1S76",,,,"SYNCHROTRON","APS BEAMLINE 19-ID"
"1S77","100","CCD","2001-05-01","SYNCHROTRON","CHESS BEAMLINE A1"
"1UUD"
"1RGO"
"1SFO","100","CCD","2002-10-30","SYNCHROTRON","ALS BEAMLINE 5.0.2"
"1UVL","150",,"2001-10-15","SYNCHROTRON","ESRF BEAMLINE ID29"
"1UVN","150",,"2002-04-15","SYNCHROTRON","ESRF BEAMLINE BM14"
"1NYI","100","CCD","2001-12-01","SYNCHROTRON","ALS BEAMLINE 5.0.2"
"1Q29","100","CCD",,"SYNCHROTRON","ALS BEAMLINE 5.0.2"
"1S0V",,,,"SYNCHROTRON","SPRING-8"
"1UVI","150","CCD","2002-01-15","SYNCHROTRON","SRS BEAMLINE PX14.2"
"1UVJ","150","CCD","2002-01-15","SYNCHROTRON","SRS BEAMLINE PX14.2"
"1UVM","150",,"2001-10-15","SYNCHROTRON","ESRF BEAMLINE ID29"
"1UTS"
"1UUI"
"1R2P"
"1R9F","100","CCD","2003-07-18","SYNCHROTRON","APS BEAMLINE 14-ID-B"
"1UTD","120",,"2002-06-15","SYNCHROTRON","ESRF BEAMLINE ID14-2"
"1RPU","93","CCD","2003-04-01","SYNCHROTRON","APS BEAMLINE 22-ID"
"1Q75"
"1R3O","100","CCD",,"SYNCHROTRON","EMBL/DESY, HAMBURG BEAMLINE X11"
"1PJG","123","CCD","1999-10-27","SYNCHROTRON","NSLS BEAMLINE X8C"
"1PJO","123","CCD","1999-10-27","SYNCHROTRON","NSLS BEAMLINE X8C"
"1NBK"
"1Q93","100","CCD","2000-03-08","SYNCHROTRON","APS BEAMLINE 14-BM-C"
"1Q96","100","CCD","2000-07-07","SYNCHROTRON","APS BEAMLINE 19-ID"
"1Q9A","100","CCD","2000-07-07","SYNCHROTRON","APS BEAMLINE 19-ID"
"1QWA"
"1QWB"
"1UN6",100,"CCD","2002-10-15","SYNCHROTRON","ESRF BEAMLINE BM30A"
,,,,"SYNCHROTRON","SRS BEAMLINE PX14.2"
"1PGL","298","FILM",,"SYNCHROTRON","CHESS BEAMLINE A1"
"1QZW","100","CCD","2003-04-14","SYNCHROTRON","ESRF BEAMLINE ID29"
"1UON"
"1JZV","100","CCD",,"SYNCHROTRON","APS BEAMLINE 14-BM-D"
"1OO7"
"1QVF",,"CCD","2003-04-19","SYNCHROTRON","APS BEAMLINE 8-BM"
"1QVG",,"CCD","2003-04-09","SYNCHROTRON","APS BEAMLINE 19-ID"
"1P5M"
"1P5N"
"1P5O"
"1P5P"
"1P79","100","CCD","2001-08-20","SYNCHROTRON","APS BEAMLINE 14-BM-D"
"1QZA"
"1QZB"
"1QZC"
"1R2W"
"1R2X"
"1R3E","298","CCD","2002-07-05","SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1OKF"
"1JZC"
"1MY9"
"1Q7Y","100","CCD","1999-12-13","SYNCHROTRON","APS BEAMLINE 19-ID"
"1Q81","100","CCD","1999-12-13","SYNCHROTRON","APS BEAMLINE 19-ID"
"1Q82","100","CCD","2002-06-20","SYNCHROTRON","APS BEAMLINE 19-ID"
"1Q86","100","CCD",,"SYNCHROTRON","APS BEAMLINE 19-ID"
"1EQQ","100","CCD","1999-10-10","SYNCHROTRON","PHOTON FACTORY"
"1OLN"
"1LUU"
"1LUX"
"1Q2R",,,,"SYNCHROTRON","APS BEAMLINE 14-BM-C"
"1Q2S",,,,"SYNCHROTRON","APS BEAMLINE 14-BM-C"
"1HS1"
"1HS3"
"1HS4"
"1HS8"
"387D","100","AREA DETECTOR","1995-10-26","ROTATING ANODE","RIGAKU RU200"
"1ME1"
"1N66"
"1NUJ","100","IMAGE PLATE","1999-03-04","SYNCHROTRON","SSRL BEAMLINE BL9-1"
"1NUV","100","IMAGE PLATE","1999-03-05","SYNCHROTRON","SSRL BEAMLINE BL9-1"
"1MDG","105","CCD","2001-05-31","SYNCHROTRON","APS BEAMLINE 14-BM-D"
"1P6V","100","CCD","2002-11-12","SYNCHROTRON","SLS BEAMLINE X06SA"
"1J6S"
"1P9X",100,"CCD","2002-04-15","SYNCHROTRON","APS BEAMLINE 19-ID"
,,,,"SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1PJY"
"1K73","100","CCD","2001-06-16","SYNCHROTRON","APS BEAMLINE 19-ID"
"1KC8","100","CCD","2000-09-27","SYNCHROTRON","APS BEAMLINE 19-ID"
"1N8R","100","CCD","2000-12-05","SYNCHROTRON","NSLS BEAMLINE X25"
"1NJI","95","CCD","2002-01-22","SYNCHROTRON","NSLS BEAMLINE X25"
"1OOA","105","IMAGE PLATE",,"ROTATING ANODE","RIGAKU RU200"
"1PVO","95","CCD","2003-01-19","SYNCHROTRON","ALS BEAMLINE 8.3.1"
"1H0Q"
"1PN7"
"1PN8"
"1G4Q","123","CCD",,"SYNCHROTRON","NSLS BEAMLINE X8C"
"1JB8","93","IMAGE PLATE","2000-08-15","ROTATING ANODE","ENRAF-NONIUS"
"1FNX"
"1KUQ","100","CCD","1999-09-21","SYNCHROTRON","ESRF BEAMLINE ID14-2"
"1NYB"
"1NTQ"
"1NTS"
"1NTT"
"1J1U","100","CCD","2002-05-23","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
,,"CCD","2002-06-13","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"1LNT","100","CCD","2001-05-01","SYNCHROTRON","APS BEAMLINE 14-BM-D"
"1M82"
"422D","290","IMAGE PLATE",,"ROTATING ANODE","RIGAKU RU200"
"1J2B","30","CCD","2002-06-13","SYNCHROTRON","SPRING-8 BEAMLINE BL41XU"
"1O3Z","120","IMAGE PLATE",,"ROTATING ANODE","ENRAF-NONIUS"
"1OSW"
"1OW9"
"1NLC","100","CCD",,"SYNCHROTRON","EMBL/DESY, HAMBURG BEAMLINE BW7A"
"1NTA","100","IMAGE PLATE","2002-05-17","ROTATING ANODE","RIGAKU RUH3R"
"1NTB","100","IMAGE PLATE","2002-05-24","ROTATING ANODE","RIGAKU RUH3R"
"1NZ1"
"1OQ0"
"1N53"
"1O0B","100","AREA DETECTOR","2000-03-17","SYNCHROTRON","SRS BEAMLINE PX9.6"
"1O0C","100","AREA DETECTOR","2000-06-15","SYNCHROTRON","SRS BEAMLINE PX9.6"
"1OND",100,"CCD","2002-04-15","SYNCHROTRON","APS BEAMLINE 19-ID"
,,,,"SYNCHROTRON","ESRF BEAMLINE ID29"
"1H2C","100",,,"SYNCHROTRON","ESRF BEAMLINE ID14-2"
"1H2D","100",,,"SYNCHROTRON","ESRF BEAMLINE ID14-4"
"1LC4","100","CCD","2001-02-24","SYNCHROTRON","ESRF BEAMLINE ID14-2"
"1N8X"
"1MVR"
"1O9M","273","CCD",,"SYNCHROTRON","ESRF BEAMLINE ID29"
"1NB7","100","CCD","2000-09-21","SYNCHROTRON","SRS BEAMLINE PX9.6"
